Height,Weight,BMI,Fat or Not
167.457628,44.61855329,15.9,0
174.372778,61.06743764,20.1,0
171.8656202,41.38806349,14,0
173.110652,58.57251701,19.5,0
162.0333056,52.78353741,20.1,0
166.2747754,58.45043084,21.1,0
179.7148044,61.3754195,19,0
168.3920432,54.35056689,19.2,0
168.0750258,60.00145125,21.2,0
178.3596128,58.79723356,18.5,0
173.6916516,61.58226757,20.4,0
174.5593918,54.16984127,17.8,0
175.3502716,59.56353741,19.4,0
175.8549188,54.20122449,17.5,0
174.6253048,64.75188209,21.2,0
174.5175072,64.44340136,21.2,0
172.46727,56.8293424,19.1,0
176.7999766,66.42058957,21.2,0
169.697146,58.56471655,20.3,0
165.137211,45.5984127,16.7,0
171.0775598,59.48761905,20.3,0
160.1114146,50.83809524,19.8,0
174.7457262,53.10226757,17.4,0
174.4811598,59.96117914,19.7,0
168.5904934,56.03741497,19.7,0
173.715172,56.19827664,18.6,0
169.832401,56.15002268,19.5,0
176.8963442,59.11206349,18.9,0
175.229393,58.37428571,19,0
174.50435,59.59528345,19.6,0
170.336464,50.3230839,17.3,0
170.5381146,54.8138322,18.8,0
168.4365694,57.96657596,20.4,0
176.985676,63.70408163,20.3,0
168.2630366,53.31310658,18.8,0
169.6538136,62.98117914,21.9,0
177.748692,60.11419501,19,0
173.2390744,65.74512472,21.9,0
172.2321676,64.03437642,21.6,0
181.6039294,66.64390023,20.2,0
182.3936662,62.11537415,18.7,0
172.3013318,62.18984127,20.9,0
173.5864702,58.51319728,19.4,0
175.4776018,53.0724263,17.2,0
169.5655486,63.9721542,22.2,0
166.1319512,57.46018141,20.8,0
166.4704316,54.35514739,19.6,0
175.409352,50.65727891,16.5,0
172.201586,53.46979592,18,0
181.337331,53.85433107,16.4,0
169.4202352,59.81047619,20.8,0
176.9737888,63.85727891,20.4,0
175.8536742,62.89941043,20.3,0
180.277262,64.90253968,20,0
171.8391534,58.75791383,19.9,0
166.6376144,53.40421769,19.2,0
171.0153806,61.58403628,21.1,0
176.58334,58.08671202,18.6,0
171.8707002,55.13283447,18.7,0
170.7556148,59.22117914,20.3,0
170.5153054,53.72217687,18.5,0
170.896026,54.18276644,18.6,0
168.7939474,52.81192744,18.5,0
173.7877906,64.64752834,21.4,0
170.5511448,55.72548753,19.2,0
159.9849226,51.43505669,20.1,0
161.717863,59.44780045,22.7,0
165.8267448,47.39346939,17.2,0
163.3232192,48.21727891,18.1,0
167.9192222,47.1615873,16.7,0
167.4247858,57.0784127,20.4,0
172.2847964,57.0415873,19.2,0
177.4788424,59.43900227,18.9,0
168.2525464,51.1862585,18.1,0
167.7717498,55.0230839,19.5,0
166.4603478,54.21478458,19.6,0
171.87291,65.36975057,22.1,0
173.496732,53.99977324,17.9,0
179.681505,62.46689342,19.3,0
170.3536598,55.52131519,19.1,0
177.5075952,65.86190476,20.9,0
175.8803696,64.08331066,20.7,0
173.3583782,52.36621315,17.4,0
170.4144928,62.77061224,21.6,0
175.4193342,51.14988662,16.6,0
173.561375,59.63455782,19.8,0
175.1106226,61.13229025,19.9,0
176.7717572,52.36965986,16.8,0
181.0715962,71.44866213,21.8,0
168.7192714,57.69714286,20.3,0
174.327947,59.78734694,19.7,0
168.1874462,50.43809524,17.8,0
171.3924944,52.93619048,18,0
163.860099,39.22868481,14.6,0
171.0383168,57.57968254,19.7,0
171.2265562,57.05514739,19.5,0
172.4584562,57.21111111,19.2,0
165.326949,55.54517007,20.3,0
179.2738096,63.0644898,19.6,0
178.4803644,56.24244898,17.7,0
172.9631796,62.85804989,21,0
177.9194308,60.41800454,19.1,0
170.56989,52.30485261,18,0
172.4039732,57.85972789,19.5,0
183.4936894,65.31909297,19.4,0
178.334797,59.58702948,18.7,0
174.6827088,60.77981859,19.9,0
175.1774246,55.76748299,18.2,0
170.0564544,50.65877551,17.5,0
177.0419624,59.89460317,19.1,0
162.9144824,42.21884807,15.9,0
181.7661846,69.4384127,21,0
174.9054668,69.67736961,22.8,0
169.6616622,57.79378685,20.1,0
163.9444016,51.63165533,19.2,0
177.8152146,64.73582766,20.5,0
175.7655616,65.87129252,21.3,0
175.4998776,63.8844898,20.7,0
170.675935,47.81591837,16.4,0
172.6424538,47.96013605,16.1,0
177.8643382,63.46462585,20.1,0
169.8691294,55.6014966,19.3,0
163.7033556,59.42185941,22.2,0
173.3527648,61.37768707,20.4,0
177.9803654,69.31968254,21.9,0
170.118786,51.69174603,17.9,0
178.7343898,63.62172336,19.9,0
174.394114,66.42090703,21.8,0
177.6821694,63.95070295,20.3,0
173.949995,58.05705215,19.2,0
180.9990284,74.62984127,22.8,0
172.2354188,59.09818594,19.9,0
161.5102434,53.2014059,20.4,0
171.2175392,61.36494331,20.9,0
173.2458054,58.26494331,19.4,0
174.9868738,56.65714286,18.5,0
167.7919174,53.43786848,19,0
166.7781018,55.9985941,20.1,0
176.2695992,60.46263039,19.5,0
167.4412196,49.37015873,17.6,0
164.5412254,46.43092971,17.1,0
171.6801748,53.36897959,18.1,0
180.3432258,67.68408163,20.8,0
176.4856516,55.15741497,17.7,0
173.9454484,72.20190476,23.9,0
172.9642464,60.60566893,20.3,0
176.482121,55.47687075,17.8,0
179.0846558,64.07687075,20,0
176.754282,63.51614512,20.3,0
176.0598714,56.28793651,18.2,0
173.7207346,63.48780045,21,0
158.0781192,42.99772336,17.2,0
177.538888,67.23573696,21.3,0
172.8975206,66.45106576,22.2,0
175.5729026,50.3860771,16.3,0
177.6778768,57.28888889,18.1,0
172.5461624,62.53129252,21,0
176.0770418,58.97727891,19,0
169.3497248,64.21401361,22.4,0
172.6337416,56.1507483,18.8,0
175.7636566,59.38589569,19.2,0
173.1220312,52.14272109,17.4,0
172.802169,52.70643991,17.7,0
173.8315294,46.64739229,15.4,0
171.0567318,46.90943311,16,0
174.356649,57.881678,19,0
164.6798586,51.12634921,18.9,0
162.8424734,50.57768707,19.1,0
171.5016128,45.84358277,15.6,0
169.4859704,58.35455782,20.3,0
174.6546926,59.9507483,19.7,0
173.9968072,55.78879819,18.4,0
171.0734196,55.73605442,19,0
169.279951,56.12888889,19.6,0
170.4621686,54.65401361,18.8,0
172.5304906,63.49768707,21.3,0
166.897812,52.70462585,18.9,0
171.8511422,62.64943311,21.2,0
174.2481148,60.85814059,20,0
176.0373162,59.3660771,19.2,0
170.45813,62.35015873,21.5,0
166.6033244,47.12970522,17,0
171.8752468,63.17029478,21.4,0
174.3447364,50.84376417,16.7,0
164.503608,41.81454422,15.5,0
171.7073274,54.73795918,18.6,0
170.9919364,57.53183673,19.7,0
168.9393878,55.69986395,19.5,0
177.6228604,61.57578231,19.5,0
171.7260472,59.65120181,20.2,0
166.956486,54.88027211,19.7,0
170.9323988,53.95746032,18.5,0
169.7787054,54.7461678,19,0
172.5008996,62.13904762,20.9,0
165.9615934,49.87151927,18.1,0
170.4527706,57.75877551,19.9,0
168.6376866,59.52331066,20.9,0
167.0594322,53.76675737,19.3,0
167.8579574,55.51310658,19.7,0
172.6048618,62.07002268,20.8,0
160.8088732,51.51619048,19.9,0
178.0601468,55.81129252,17.6,0
177.1125998,59.09764172,18.8,0
171.7665094,53.9355102,18.3,0
175.8470702,50.51201814,16.3,0
171.1568586,52.61015873,18,0
179.5436338,66.55487528,20.6,0
181.4141914,64.10725624,19.5,0
174.2482418,51.11877551,16.8,0
165.1484632,54.53687075,20,0
173.2842864,62.38725624,20.8,0
168.1100016,55.45836735,19.6,0
171.0564778,55.56857143,19,0
177.453798,61.06394558,19.4,0
174.3208858,55.10503401,18.1,0
175.289591,59.28612245,19.3,0
174.1929968,52.97197279,17.5,0
177.8750316,61.27891156,19.4,0
172.366686,59.33918367,20,0
170.36034,58.33614512,20.1,0
170.8230264,55.161678,18.9,0
173.8821008,62.63623583,20.7,0
167.8465274,50.2599093,17.8,0
166.605204,47.50403628,17.1,0
174.1642694,53.92126984,17.8,0
177.032793,64.95814059,20.7,0
169.3488358,49.15609977,17.1,0
156.4388794,45.26564172,18.5,0
166.1230358,51.78489796,18.8,0
173.8568024,57.8584127,19.1,0
169.5123356,53.70725624,18.7,0
183.4007,69.96108844,20.8,0
173.9087708,55.21877551,18.3,0
178.0614676,64.61673469,20.4,0
168.8833046,50.91192744,17.9,0
170.6654448,55.06104308,18.9,0
165.6811266,55.04535147,20.1,0
170.1900584,57.68485261,19.9,0
172.0168518,48.80707483,16.5,0
178.032791,69.12752834,21.8,0
167.8314652,58.11419501,20.6,0
169.9557942,66.23165533,22.9,0
174.3793312,53.3614966,17.5,0
172.0987922,61.44421769,20.7,0
168.5603182,59.63487528,21,0
171.773088,57.97414966,19.6,0
173.2773776,55.96598639,18.6,0
171.6423034,62.05238095,21.1,0
170.2404266,62.4893424,21.6,0
171.6338198,64.21945578,21.8,0
166.756588,49.61736961,17.8,0
166.2427714,46.48811791,16.8,0
178.6338312,74.33070295,23.3,0
175.4789988,53.92344671,17.5,0
173.566709,57.49197279,19.1,0
168.3822896,61.04417234,21.5,0
173.1412844,54.81179138,18.3,0
167.7454608,61.79405896,22,0
179.0332462,66.8954195,20.9,0
169.3610278,56.92811791,19.8,0
169.3027094,52.33006803,18.3,0
176.8790976,63.88789116,20.4,0
171.9236846,49.01560091,16.6,0
169.1260778,44.4470068,15.5,0
173.604428,54.09764172,17.9,0
175.0772724,50.98281179,16.6,0
174.0764362,66.23882086,21.9,0
181.306724,60.48984127,18.4,0
178.1037586,69.15111111,21.8,0
168.2987236,59.08730159,20.9,0
176.6186206,70.47786848,22.6,0
171.3721744,63.4076644,21.6,0
168.9363906,54.04634921,18.9,0
177.5970286,62.71473923,19.9,0
172.1871334,48.65981859,16.4,0
169.7550834,49.14131519,17.1,0
180.3325578,53.49637188,16.5,0
169.3769536,58.96163265,20.6,0
165.9161274,47.92095238,17.4,0
171.091098,52.17936508,17.8,0
162.6714806,47.02063492,17.8,0
170.8333896,53.10181406,18.2,0
179.9229828,58.73755102,18.1,0
175.793908,58.59251701,19,0
167.4211028,54.05981859,19.3,0
175.0055682,58.21369615,19,0
174.331884,60.41514739,19.9,0
166.038657,55.03333333,20,0
168.2932372,49.8262585,17.6,0
175.7178858,59.21918367,19.2,0
176.6269264,53.9324263,17.3,0
169.3302938,55.44013605,19.3,0
176.1565946,59.66244898,19.2,0
167.6165812,47.0322449,16.7,0
171.5848994,60.97201814,20.7,0
167.5204168,59.0307483,21,0
177.1622822,49.62258503,15.8,0
173.054391,54.62199546,18.2,0
163.9079272,52.14072562,19.4,0
167.5308308,60.15555556,21.4,0
178.4962394,54.56975057,17.1,0
173.5019898,60.30530612,20,0
177.6262132,62.03854875,19.7,0
174.658655,58.41174603,19.1,0
174.4524324,64.7892517,21.3,0
173.5578952,60.37641723,20,0
172.8248766,64.98780045,21.8,0
172.598588,53.09219955,17.8,0
166.917878,53.67138322,19.3,0
183.2011322,56.3970068,16.8,0
169.6699172,53.84303855,18.7,0
171.4255144,56.04952381,19.1,0
169.8757588,57.48671202,19.9,0
173.3799936,62.44285714,20.8,0
169.229278,59.18811791,20.7,0
162.9588054,51.69351474,19.5,0
165.8783322,50.29637188,18.3,0
182.451883,66.38544218,19.9,0
173.8249508,58.15755102,19.2,0
164.5676922,52.42634921,19.4,0
175.8809284,58.68739229,19,0
178.522249,56.98825397,17.9,0
185.4061062,57.54702948,16.7,0
178.8579354,59.55904762,18.6,0
167.1221194,60.09315193,21.5,0
176.5277902,58.67133787,18.8,0
167.3100286,50.11510204,17.9,0
165.316408,48.17931973,17.6,0
179.3543276,58.7738322,18.3,0
181.3528758,59.82657596,18.2,0
168.3944816,55.75678005,19.7,0
166.7292322,55.08376417,19.8,0
177.2475246,62.74253968,20,0
173.548675,61.33650794,20.4,0
175.3312724,45.75424036,14.9,0
174.9408998,55.4478458,18.1,0
169.661586,54.00353741,18.8,0
174.3154756,63.40072562,20.9,0
180.8261306,61.77061224,18.9,0
166.145464,55.50226757,20.1,0
174.8582736,60.89324263,19.9,0
174.956724,55.83746032,18.2,0
166.9702274,57.88884354,20.8,0
176.0470698,59.75160998,19.3,0
162.9545636,51.82748299,19.5,0
185.1518268,60.66403628,17.7,0
168.7020756,64.6985941,22.7,0
167.35044,54.10290249,19.3,0
175.4292656,59.84666667,19.4,0
172.6239118,57.12526077,19.2,0
174.4482414,59.55723356,19.6,0
174.0281,53.96526077,17.8,0
171.1256674,58.01968254,19.8,0
161.7359224,51.85401361,19.8,0
167.0435064,56.15151927,20.1,0
174.5414594,62.15133787,20.4,0
176.8450108,54.14485261,17.3,0
169.711878,48.92303855,17,0
163.9418362,55.92099773,20.8,0
173.6772498,53.03437642,17.6,0
171.9824094,54.6321542,18.5,0
177.2737628,48.58122449,15.5,0
178.6409686,60.82730159,19.1,0
180.632735,64.56027211,19.8,0
179.0873482,59.80281179,18.6,0
171.00931,53.45659864,18.3,0
178.7505442,60.89482993,19.1,0
175.095789,61.97274376,20.2,0
174.6185992,63.2552381,20.7,0
168.4451038,57.50040816,20.3,0
172.6219814,62.47764172,21,0
172.7839064,57.01188209,19.1,0
174.1071194,61.05591837,20.1,0
187.2647512,64.76689342,18.5,0
168.4047686,56.6262585,20,0
177.4066302,60.87954649,19.3,0
168.5190432,51.08716553,18,0
175.8291124,54.68054422,17.7,0
165.6141214,57.43111111,20.9,0
173.1316578,55.45174603,18.5,0
168.0813504,52.00970522,18.4,0
167.1970494,62.48548753,22.4,0
179.0507722,55.68866213,17.4,0
169.832909,58.53401361,20.3,0
175.2808026,55.24222222,18,0
175.4954072,63.43047619,20.6,0
173.953932,62.44680272,20.6,0
177.9478534,56.52970522,17.9,0
162.3570794,61.82544218,23.5,0
175.5308148,56.658322,18.4,0
173.6695282,56.49269841,18.7,0
172.254799,67.05192744,22.6,0
173.6093556,54.90340136,18.2,0
168.1700472,60.91442177,21.5,0
177.3503184,66.15229025,21,0
177.3832114,58.349161,18.5,0
178.0483358,67.25800454,21.2,0
167.0030442,53.75351474,19.3,0
170.813984,54.93437642,18.8,0
170.2130708,48.22058957,16.6,0
172.3797416,64.63514739,21.8,0
176.5643408,64.97941043,20.8,0
174.7436434,54.40888889,17.8,0
181.113176,64.44562358,19.6,0
174.6084392,59.138322,19.4,0
173.2774792,58.69809524,19.5,0
185.083196,58.269161,17,0
172.27169,51.2784127,17.3,0
165.617652,52.79360544,19.2,0
163.9698016,52.36013605,19.5,0
173.8953596,55.23201814,18.3,0
167.8655266,51.76680272,18.4,0
168.9946328,49.55428571,17.4,0
169.5583096,46.55646259,16.2,0
173.2439766,59.36544218,19.8,0
176.8085872,64.32911565,20.6,0
166.8341088,62.58566893,22.5,0
168.95953,55.54462585,19.5,0
160.7905852,54.50113379,21.1,0
170.6683658,52.32462585,18,0
164.0658898,52.21433107,19.4,0
171.733591,61.06748299,20.7,0
176.6360196,56.0261678,18,0
184.144158,60.44739229,17.8,0
174.2552014,61.32839002,20.2,0
173.389925,53.54816327,17.8,0
168.953561,56.71587302,19.9,0
169.544492,60.87900227,21.2,0
174.185961,57.39283447,18.9,0
173.1150716,53.59641723,17.9,0
171.8851274,52.9169161,17.9,0
175.8997752,67.59854875,21.8,0
171.7816986,55.66462585,18.9,0
179.210462,58.42839002,18.2,0
168.9366446,55.40294785,19.4,0
177.9597914,60.90081633,19.2,0
175.143795,63.89755102,20.8,0
172.1189598,52.49260771,17.7,0
168.053893,55.68385488,19.7,0
178.3846318,67.42666667,21.2,0
169.8029878,58.13002268,20.2,0
177.7745492,61.34358277,19.4,0
176.7287804,58.67473923,18.8,0
172.2705978,51.59460317,17.4,0
168.0700474,53.59981859,19,0
165.0361698,54.29804989,19.9,0
169.5493688,50.37614512,17.5,0
170.2599338,55.61029478,19.2,0
179.7944588,67.77732426,21,0
175.4810308,57.71070295,18.7,0
169.0846758,63.72630385,22.3,0
166.7657574,47.01333333,16.9,0
177.5924312,58.56702948,18.6,0
172.9758288,65.23424036,21.8,0
165.6479796,52.37319728,19.1,0
167.4618698,59.49623583,21.2,0
169.6305472,60.86589569,21.2,0
169.2598342,62.51877551,21.8,0
178.0921,61.79038549,19.5,0
182.5686468,65.93469388,19.8,0
176.2244126,65.23455782,21,0
170.4259228,54.6907483,18.8,0
175.0172014,55.71560091,18.2,0
171.6890394,56.46077098,19.2,0
177.1361456,48.69174603,15.5,0
168.8401754,61.87197279,21.7,0
175.1754688,67.6060771,22,0
175.72482,62.2170068,20.1,0
175.5798368,62.27210884,20.2,0
170.3505864,63.31741497,21.8,0
168.7450016,52.92802721,18.6,0
172.8051916,60.65591837,20.3,0
179.4884142,60.90526077,18.9,0
170.0660048,53.66802721,18.6,0
180.6761944,65.52680272,20.1,0
162.8317038,54.69959184,20.6,0
176.3563148,65.8352381,21.2,0
170.7758078,51.35070295,17.6,0
178.3125212,51.1354195,16.1,0
166.9792698,55.86462585,20,0
169.0400734,55.29782313,19.4,0
172.0260466,54.15814059,18.3,0
180.9070296,60.29950113,18.4,0
164.4059196,57.77900227,21.4,0
171.099353,55.50222222,19,0
173.7971124,59.96571429,19.9,0
177.3190256,56.41646259,17.9,0
178.1762248,50.51986395,15.9,0
168.4400238,55.86471655,19.7,0
170.839003,46.98825397,16.1,0
168.2693358,56.03142857,19.8,0
170.5262782,64.44875283,22.2,0
173.8381588,58.86226757,19.5,0
183.0586636,61.88108844,18.5,0
173.9401906,54.73782313,18.1,0
170.4941726,55.50965986,19.1,0
172.5727562,62.67124717,21,0
172.7586588,54.37165533,18.2,0
172.3073262,50.20303855,16.9,0
170.3903374,59.70684807,20.6,0
167.9802838,56.82888889,20.1,0
178.2419092,62.82040816,19.8,0
185.7422244,63.15814059,18.3,0
168.3887412,60.050839,21.2,0
171.4175642,58.2260771,19.8,0
162.1539302,57.89650794,22,0
180.9299404,62.54598639,19.1,0
175.0937824,59.50340136,19.4,0
165.9003032,57.38852608,20.9,0
185.1429876,65.69913832,19.2,0
169.810303,56.00857143,19.4,0
171.9942966,58.84181406,19.9,0
170.167681,65.91183673,22.8,0
158.7155322,52.28521542,20.8,0
173.87443,54.40131519,18,0
168.0979366,50.86176871,18,0
173.4680046,57.97582766,19.3,0
174.22749,62.4184127,20.6,0
173.0555594,55.29256236,18.5,0
179.2105128,59.86145125,18.6,0
181.023133,61.61047619,18.8,0
179.6209006,60.45473923,18.7,0
173.4167982,55.81455782,18.6,0
167.272843,57.01029478,20.4,0
170.6826406,59.39714286,20.4,0
175.3482142,65.17741497,21.2,0
180.2403812,62.65972789,19.3,0
175.2435916,66.54353741,21.7,0
169.5629324,60.3861678,21,0
172.0518276,56.01514739,18.9,0
173.5315554,58.61424036,19.5,0
168.2742126,55.28698413,19.5,0
174.5152212,58.23170068,19.1,0
172.810424,63.91800454,21.4,0
175.1671122,62.28993197,20.3,0
171.4578486,58.74594104,20,0
165.1663194,59.42281179,21.8,0
177.970434,66.35886621,21,0
166.0393936,44.02022222,16,0
169.5124626,54.35437642,18.9,0
173.3552286,56.28839002,18.7,0
175.0427538,65.74312925,21.5,0
176.3489996,53.09505669,17.1,0
175.5504744,57.49954649,18.7,0
172.7163678,51.23319728,17.2,0
178.4628892,64.2122449,20.2,0
174.3565728,56.2493424,18.5,0
168.0807916,56.93795918,20.2,0
177.8119634,55.40965986,17.5,0
168.4322006,53.64634921,18.9,0
167.3912324,52.86154195,18.9,0
173.377479,52.83795918,17.6,0
179.7163792,66.88117914,20.7,0
170.3921154,59.76648526,20.6,0
170.2338988,59.99206349,20.7,0
179.0964414,60.94362812,19,0
171.7237612,54.35455782,18.4,0
174.8405444,61.75247166,20.2,0
163.20516,51.93183673,19.5,0
182.6697388,62.68539683,18.8,0
172.2762366,60.4139229,20.4,0
168.5148522,57.38693878,20.2,0
175.8304586,58.89619048,19.1,0
166.4635482,55.64956916,20.1,0
169.3097452,50.7323356,17.7,0
177.1422924,58.18081633,18.5,0
174.6835216,54.68172336,17.9,0
171.8745102,55.3768254,18.7,0
180.4514806,66.05827664,20.3,0
172.6549252,52.67800454,17.7,0
175.2882194,62.32362812,20.3,0
180.2751284,62.53696145,19.2,0
167.8923998,52.0784127,18.5,0
173.234604,61.84371882,20.6,0
180.8169612,67.47569161,20.6,0
178.0543048,53.83786848,17,0
171.2102748,53.67546485,18.3,0
180.46573,69.18077098,21.2,0
175.5229916,58.4875737,19,0
170.1717196,56.48512472,19.5,0
171.5814958,53.54965986,18.2,0
167.7558494,45.51351474,16.2,0
177.7411736,54.8047619,17.3,0
176.7692934,61.84426304,19.8,0
176.5301016,58.64979592,18.8,0
169.4364912,58.91673469,20.5,0
172.0692012,52.7260771,17.8,0
176.5847624,62.40058957,20,0
174.3858082,48.51573696,16,0
169.1148002,53.87260771,18.8,0
170.9705242,57.609161,19.7,0
175.7939842,61.57283447,19.9,0
177.2107708,57.9646712,18.5,0
181.2758884,58.03342404,17.7,0
164.8832364,55.08680272,20.3,0
167.4296118,45.4600907,16.2,0
174.7309688,52.4384127,17.2,0
169.8455074,56.27959184,19.5,0
174.8868994,56.33637188,18.4,0
165.0827788,50.89192744,18.7,0
178.6035036,60.11056689,18.8,0
165.303073,48.59519274,17.8,0
174.1345768,54.3475737,17.9,0
165.195377,56.02081633,20.5,0
175.2052884,60.97600907,19.9,0
173.145958,56.92117914,19,0
178.4411214,60.56172336,19,0
173.6285834,60.46068027,20.1,0
181.8639492,65.45102041,19.8,0
171.774485,63.87387755,21.6,0
182.668672,66.9369161,20.1,0
164.8906786,52.04408163,19.1,0
172.8201776,53.40979592,17.9,0
174.8464626,63.85297052,20.9,0
173.7981538,60.90045351,20.2,0
170.6696358,49.98385488,17.2,0
172.6167744,48.66929705,16.3,0
175.5909874,55.72993197,18.1,0
169.0039292,53.62825397,18.8,0
176.113948,57.09469388,18.4,0
176.9597426,57.81823129,18.5,0
176.0891068,69.53718821,22.4,0
182.062501,56.50430839,17,0
169.7167802,48.46099773,16.8,0
172.6208892,60.6370068,20.3,0
178.5010146,56.53804989,17.7,0
179.9180298,59.89056689,18.5,0
182.7703736,62.6246712,18.7,0
166.4649706,59.12594104,21.3,0
170.6904892,53.5939229,18.4,0
169.7776132,61.14544218,21.2,0
183.4408574,56.11142857,16.7,0
173.3278982,58.48693878,19.5,0
176.1465616,68.5092517,22.1,0
171.5522858,57.43746032,19.5,0
169.0612062,52.09133787,18.2,0
176.3501426,60.62172336,19.5,0
